product_id,category,brand,product_name,ingredients,product_rating
L161,로션,닥터지,레드 블레미쉬 포 맨 플루이드 폼,"['나이아신아마이드', '카프릴릴메티콘', '글리세린', '하이드로제네이티드폴리', '다이메티콘/비닐다이메티콘크로스폴리머', 'C14-22알코올', '암모늄아크릴로일다이메틸타우레이트/브이피코폴리머', '소듐폴리아크릴로일다이메틸타우레이트', '소듐하이알루로네이트', '아데노신', '병풀추출물', '호장근뿌리추출물', '황금추출물', '다이소듐이디티에이', '스페인감초뿌리추출물', '마트리카리아꽃추출물', '로즈마리잎추출물', '글루코오스', '글루코노락톤', '세라마이드엔피', '말토덱스트린', '마데카소사이드', '사카라이드하이드롤리세이트', '아보카도열매추출물', '아시아티코사이드', '아시아틱애씨드', '마데카식애씨드', '다시마추출물', '당느릅나무뿌리추출물', '알로에베라잎추출물', '참마뿌리추출물', '제비꽃꽃추출물']",4.9
L190,로션,아이디얼포맨,선 올인원,"['에칠헥실트리아존', '폴리메틸실세스퀴옥세인', '디에칠아미노하이드록시벤조일헥실벤조에이트', '나이아신아마이드', '드로메트리졸트리실록산', '메칠렌비스-벤조트리아졸릴테트라메칠부틸페놀', '코코-카프릴레이트/카프레이트', '카프릴릴메티콘', '글리세린', '귀리커넬추출물', '아티초크잎추출물', '풍선덩굴꽃/잎/덩굴추출물', '녹차수', '데실글루코사이드', '소듐스테아로일글루타메이트', '폴리아크릴레이트크로스폴리머-6', '글리세린', '아데노신', '폴리쿼터늄-51', '베타-글루칸', '해바라기씨오일불검화물', '토코페롤', '락틱애씨드/글라이콜릭애씨드코폴리머', '카프릴릴글라이콜']",4.9
L198,로션,토리든,밸런스풀 포맨 시카 프레쉬 올인원,"['글리세린', '나이아신아마이드', '베타인', '병풀추출물', '아시아티코사이드', '마데카식애씨드', '아시아틱애씨드', '마데카소사이드', '아데노신', '알란토인', '쓴풀추출물', '푸른연꽃추출물', '락토바실러스발효물', '접시꽃추출물', '알지닌', '칼슘판토테네이트', '징크피씨에이', '팔미토일다이펩타이드-7', '아세틸헥사펩타이드-8', '히비스커스꽃추출물', '참마뿌리추출물', '제비꽃꽃추출물', '박하추출물', '글리세릴글루코사이드', '글리세린-3', '다이포타슘글리시리제이트', '카르노신', '하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머', '암모늄아크릴로일다이메틸타우레이트/브이피코폴리머', '페닐트라이메티콘', '카프릴로일살리실릭애씨드', '글루코닉애씨드', '비닐다이메티콘', '카프릴릴메티콘', '폴리실리콘-11', '소듐스테아로일글루타메이트', '피토스테롤', '글리세린', '콥티스뿌리추출물', '말라카이트추출물']",4.8
L203,로션,아이디얼포맨,퍼펙트 올인원 올케어 스페셜,"['글리세린', '에틸헥실스테아레이트', '나이아신아마이드', '베타인', '다시마추출물', '한련초잎추출물', '콜라겐추출물', '소듐하이알루로네이트', '알지닌', '글리세린', '소듐스테아로일글루타메이트', '아데노신', '스키조사카로미세스발효여과물', '다이소듐이디티에이', '프룩토올리고사카라이드', '베타-글루칸', '하이드롤라이즈드하이알루로닉애씨드', '레티놀', '에이치디아이/트라이메틸올헥실락톤크로스폴리머', '하이드롤라이즈드엘라스틴', '토코페롤', '카프릴릴글라이콜', '아세틸테트라펩타이드-5', '향료']",4.9
L223,로션,온그리디언츠,스킨 베리어 카밍 로션,"['글리세린', '페닐트라이메티콘', 'C14-22알코올', '알지닌', '황련뿌리추출물', '몰로키아잎추출물', '당근추출물', '마테잎추출물', '보리지추출물', '병풀추출물', '글루코오스', '글리세린', '트라이펩타이드-1', '카퍼트라이펩타이드-1', '팔미토일펜타펩타이드-4', '팔미토일트라이펩타이드-1', '헥사펩타이드-9', '헥사펩타이드-11', '아세틸테트라펩타이드-2', '아세틸테트라펩타이드-5', '팔미토일트라이펩타이드-5']",4.9
L230,로션,플리프,시카 알로에 밸런싱 올인원 로션,"['알로에베라잎추출물', '글리세린', '하이드로제네이티드폴리아이소부텐', '병풀추출물', '나이아신아마이드', '스쿠알란', '비피다발효여과물', '아시아티코사이드', '마데카식애씨드', '아시아틱애씨드', '마카다미아씨오일', '세라마이드엔피', '소듐하이알루로네이트', '소듐하이알루로네이트크로스폴리머', '하이드롤라이즈드하이알루로닉애씨드', '하이알루로닉애씨드', '하이드롤라이즈드소듐하이알루로네이트', '망고추출물', '얼룩파인애플추출물', '락토바실러스발효물', '블래더랙추출물', '꿀풀추출물', '베타인', '세테아릴올리베이트', '암모늄폴리아크릴로일다이메틸타우레이트', '실리카', '아데노신', '다이소듐이디티에이', '하이드록시아세토페논', '글리세린']",4.8
L240,로션,닥터지,레드 블레미쉬 포 맨 올인원 크림,"['나이아신아마이드', '비닐다이메티콘', '글리세릴글루코사이드', '폴리아크릴레이트크로스폴리머-6', '암모늄아크릴로일다이메틸타우레이트/브이피코폴리머', '카프릴릴글라이콜', '세테아릴올리베이트', '글리세린', '토코페롤', '글리세린', '프룩탄', '세라마이드엔피', '아데노신', '글루코노락톤', '다이소듐이디티에이', '글루코오스', '병풀추출물', '다이펩타이드-2', '마데카소사이드', '마데카식애씨드', '아시아티코사이드', '아시아틱애씨드', '하이드롤라이즈드글라이코사미노글리칸', '미리스틱애씨드', '소듐하이알루로네이트', '소듐하이알루로네이트크로스폴리머', '하이드롤라이즈드하이알루로닉애씨드', '하이드록시프로필트라이모늄하이알루로네이트', '하이알루로닉애씨드', '소듐아세틸레이티드하이알루로네이트']",4.8
C1,크림,유세린,하이알루론 3X 아이크림 홈스테틱,"['글리세린', '합성비즈왁스', '부틸메톡시디벤조일메탄', '에칠헥실트리아존', '하이드로제네이티드코코-글리세라이즈', '다이스타치포스페이트', '비스-에칠헥실옥시페놀메톡시페닐트리아진', '페닐벤즈이미다졸설포닉애씨드', '글리세린', '소듐하이알루로네이트', '카프릴릴글라이콜', '돌콩배아추출물', '글리시레티닉애씨드', '트라이소듐이디티에이']",4.8
C2,크림,달바,비타 토닝 캡슐 크림,"['비타민나무수', '글리세린', '메틸하이드로제네이티드로지네이트', '나이아신아마이드', '페닐프로필디메틸실록시실리케이트', '세테아릴올리베이트', '흰서양송로추출물', '토코페롤', '글루타티온', '비닐다이메티콘', '폴리아크릴레이트-13', '합성비즈왁스', '하이드로제네이티드폴리아이소부텐', '캐스터오일/아이피디아이코폴리머', '당근추출물', '카놀라오일', '글리세린', '아데노신', '에틸헥실팔미테이트', '다이소듐이디티에이', '하이알루로닉애씨드', '하이드롤라이즈드하이알루로닉애씨드', '소듐하이알루로네이트', '다이포타슘글리시리제이트', '당근씨오일', '알지닌', '병풀추출물', '해바라기꽃추출물', '연꽃꽃추출물', '해바라기씨오일', '아모다이메티콘', '베타-카로틴', '토코페릴아세테이트', '버지니아풍년화추출물', '세라마이드엔피', '약모밀추출물', '멕시칸치아씨추출물', '티트리잎추출물', '동백나무씨오일', '돌콩오일', '비타민나무열매오일', '퀸즈랜드넛오일', '달맞이꽃오일', '올리브오일', '아보카도오일', '마시멜로뿌리추출물', '아티초크잎추출물', '유칼립투스잎추출물', '히비스커스꽃추출물', '서양고추나물추출물', '라벤더꽃추출물', '레몬밤잎추출물', '오레가노잎추출물', '살비아잎추출물', '보검선인장줄기추출물', '트루로즈오브예리코추출물', '칸디다 봄비콜라/글루코오스/메틸레이프씨데이트발효물', '메나다이온', '향료', '리날룰', '헥실신남알', '시트로넬올']",4.9
C3,크림,유세린,하이알루론 3X 나이트크림 홈스테틱,"['글리세린', '시어버터', '아이소프로필팔미테이트', '리세릴스테아레이트시트레이트', '하이드로제네이티드코코-글리세라이즈', '토코페롤', '다이스타치포스페이트', '향료', '카프릴릴글라이콜', '소듐하이알루로네이트', '트라이소듐이디티에이', '글리시레티닉애씨드', '돌콩배아추출물', '판토락톤', '글리세린', '하이드록시아세토페논', '알지닌', '알란토인', '4-t-부틸사이클로헥산올', '글리세린', '하이드록시에틸셀룰로오스', '다이소듐이디티에이', '하이알루로닉애씨드', '하이드롤라이즈드하이알루로닉애씨드', '소듐하이알루로네이트', '소듐포스페이트', '병풀뿌리추출물', '프랑스해안송껍질추출물', '병풀추출물', '병풀잎추출물', '아시아틱애씨드', '아시아티코사이드', '마데카식애씨드', '글리세린', '시어버터', '아이소프로필팔미테이트', '리세릴스테아레이트시트레이트', '하이드로제네이티드코코-글리세라이즈', '토코페롤', '다이스타치포스페이트', '향료', '카프릴릴글라이콜', '소듐하이알루로네이트', '트라이소듐이디티에이', '글리시레티닉애씨드', '돌콩배아추출물', '판토락톤', '펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트']",4.8
C4,크림,에스트라,아토베리어365 크림,"['글리세린', '스쿠알란', '펜타에리스리틸테트라아이소스테아레이트', '다이카프릴릴카보네이트', '하이드록시프로필비스팔미타마이드엠이에이', '베타인', '만니톨', 'C14-22알코올', '하이드록시프로필비스라우라마이드엠이에이', '폴리아크릴레이트-13', '알란토인', '나이아신아마이드', '세라마이드엔피', '글리세린', '하이드로제네이티드폴리아이소부텐', '다이메티콘올', '에틸헥실팔미테이트', '아크릴레이트/암모늄메타크릴레이트코폴리머', '실리카', '피토스핑고신', '스핑고리피드', '아라키딕애씨드', '토코페롤']",4.9
C5,크림,피지오겔,DMT 페이셜 크림,"['글리세린', '코코넛야자오일', '시어버터', '하이드록시에틸셀룰로오스', '스쿠알란', '세라마이드엔피']",4.8
C6,크림,에스네이처,아쿠아 스쿠알란 수분크림,"['스쿠알란', '글리세린', '베타인', '소듐하이알루로네이트', '하이드롤라이즈드콜라겐', '하이드록시프로필트라이모늄하이알루로네이트', '하이드롤라이즈드하이알루로닉애씨드', '소듐아세틸레이티드하이알루로네이트', '아세틸헥사펩타이드-8', '아데노신', '하이알루로닉애씨드', '하이드롤라이즈드소듐하이알루로네이트', '소듐하이알루로네이트크로스폴리머', '포타슘하이알루로네이트', '알지닌', '알란토인', '자일리틸글루코사이드', '안하이드로자일리톨', '자일리톨', '글루코오스', '암모늄아크릴로일다이메틸타우레이트/브이피코폴리머', '카프릴릴글라이콜']",4.8
C7,크림,닥터지,레드 블레미쉬 클리어 수딩크림,"['글리세린', '다이카프릴릴에터', '나이아신아마이드', '하이드로제네이티드폴리(C6-14올레핀)', '다이카프릴릴카보네이트', '비닐다이메티콘', '카프릴릴메티콘', '하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머', '다이메티콘올', '다이포타슘글리시리제이트', '글리세릴아크릴레이트/아크릴릭애씨드코폴리머', '글리세린', '병풀잎추출물', '프룩토올리고사카라이드', '소듐파이테이트', '알란토인', '락토바실러스발효물', '락토바실러스/콩발효추출물', '류코노스톡/무발효여과물', '효모발효추출물', '토코페롤', '에피갈로카테킨갈레이트', '마데카소사이드', '베타-글루칸', '병풀추출물', '아시아티코사이드', '마데카식애씨드', '나이아신아마이드', '글리세린', '글리세레스-26', '하이드록시에틸셀룰로오스', '에리스리톨', '소듐폴리아크릴로일다이메틸타우레이트', '소듐하이알루로네이트', '알란토인', '글리세린', '바이오사카라이드검-1', '다이소듐이디티에이', '베타인살리실레이트', '효모발효여과물', '아시아티코사이드', '병풀잎추출물', '마데카식애씨드', '아시아틱애씨드', '글라이코리피드', '세라마이드엔피', '베타-글루칸', '락토바실러스발효물', '락토바실러스/콩발효추출물', '류코노스톡/무발효여과물', '효모발효추출물', '팔미토일트라이펩타이드-5', '다발방패버섯추출물', '마데카소사이드', '병풀추출물', '하이드록시프로필트라이모늄하이알루로네이트', '토코페롤', '징크피씨에이', '글리세린', '코코넛야자오일', '나이아신아마이드', '아이리쉬모스가루', '글리세레스-26', '캐롭검', '트레할로오스', '하이드록시아세토페논', '알란토인', '글루코만난', '셀룰로오스검', '병풀잎추출물', '덱스트린', '아데노신', '글리세린', '다이포타슘글리시리제이트', '폴리아크릴레이트-13', '하이드로제네이티드폴리아이소부텐', '인도멀구슬나무잎추출물', '락토바실러스발효물', '락토바실러스/콩발효추출물', '류코노스톡/무발효여과물', '효모발효추출물', '아시아티코사이드', '에틸헥실팔미테이트', '인도멀구슬나무꽃추출물', '마데카식애씨드', '아시아틱애씨드', '글라이코리피드', '마데카소사이드', '병풀추출물', '프룩토올리고사카라이드', '토코페롤', '소듐하이알루로네이트']",4.9
